Population,Bag,Oyster,Length,Date,Survived,Type
CL2,2,29384,65.4,26-Aug-21,Alive,Commercial
CL2,2,29384,82.47,25-Oct-21,Alive,Commercial
CL2,2,29384,65.82,24-May-22,Alive,Commercial
CL2,2,29384,90.88,19-Oct-22,Alive,Commercial
CL2,2,29385,41.97,28-Jul-21,Alive,Commercial
CL2,2,29385,53.42,26-Aug-21,Alive,Commercial
CL2,2,29385,70.47,25-Oct-21,Alive,Commercial
CL2,2,29385,62.86,24-May-22,Alive,Commercial
CL2,2,29385,89.55,19-Oct-22,Alive,Commercial
CL2,3,29386,40.95,28-Jul-21,Alive,Commercial
CL2,3,29386,23.03,26-Aug-21,Alive,Commercial
CL2,3,29386,37.2,25-Oct-21,Alive,Commercial
CL2,2,29387,45.34,28-Jul-21,Alive,Commercial
CL2,2,29387,47.54,26-Aug-21,Alive,Commercial
CL2,2,29387,64.67,25-Oct-21,Alive,Commercial
CL2,2,29387,61.15,24-May-22,Alive,Commercial
CL2,2,29387,77.96,19-Oct-22,Alive,Commercial
CL2,2,29388,27.69,28-Jul-21,Alive,Commercial
CL2,2,29388,33.07,26-Aug-21,Alive,Commercial
CL2,2,29388,46.05,25-Oct-21,Alive,Commercial
CL2,2,29388,41.24,24-May-22,Alive,Commercial
CL2,2,29388,84.48,19-Oct-22,Alive,Commercial
CL2,2,29389,40.27,28-Jul-21,Alive,Commercial
CL2,2,29389,55.65,26-Aug-21,Alive,Commercial
CL2,2,29389,61.21,25-Oct-21,Alive,Commercial
CL2,2,29389,57.78,24-May-22,Alive,Commercial
CL2,2,29389,83.39,19-Oct-22,Alive,Commercial
CL2,2,29390,41.6,28-Jul-21,Alive,Commercial
CL2,2,29390,60.05,26-Aug-21,Alive,Commercial
CL2,2,29390,74.43,25-Oct-21,Alive,Commercial
CL2,2,29390,68.37,24-May-22,Alive,Commercial
CL2,2,29390,101.38,19-Oct-22,Alive,Commercial
CL2,2,29391,45.29,28-Jul-21,Alive,Commercial
CL2,2,29391,49.98,26-Aug-21,Alive,Commercial
CL2,2,29391,71.34,25-Oct-21,Alive,Commercial
CL2,2,29391,66.74,24-May-22,Alive,Commercial
CL2,2,29391,104.15,19-Oct-22,Alive,Commercial
CL2,3,29392,29.7,28-Jul-21,Alive,Commercial
CL2,3,29392,34.33,26-Aug-21,Alive,Commercial
CL2,3,29392,47.57,25-Oct-21,Alive,Commercial
CL2,2,29393,28.86,28-Jul-21,Alive,Commercial
CL2,2,29393,43.87,26-Aug-21,Alive,Commercial
CL2,2,29393,51.91,25-Oct-21,Alive,Commercial
CL2,2,29393,46.33,24-May-22,Alive,Commercial
CL2,2,29393,76.76,19-Oct-22,Alive,Commercial
CL2,2,29394,44.45,28-Jul-21,Alive,Commercial
CL2,2,29394,50.8,26-Aug-21,Alive,Commercial
CL2,2,29394,69.99,25-Oct-21,Alive,Commercial
CL2,2,29394,57.03,24-May-22,Alive,Commercial
CL2,2,29394,98.04,19-Oct-22,Alive,Commercial
CL2,2,29395,34.9,28-Jul-21,Alive,Commercial
CL2,2,29395,44.49,26-Aug-21,Alive,Commercial
CL2,2,29395,60.37,25-Oct-21,Alive,Commercial
CL2,2,29395,53.32,24-May-22,Alive,Commercial
CL2,2,29395,65.63,19-Oct-22,Alive,Commercial
GH,2,29396,28.3,28-Jul-21,Alive,Wild
GH,2,29396,31.93,26-Aug-21,Alive,Wild
GH,2,29396,58.13,25-Oct-21,Alive,Wild
CL2,2,29397,44.79,28-Jul-21,Alive,Commercial
CL2,2,29397,45.9,26-Aug-21,Alive,Commercial
CL2,2,29397,60.15,25-Oct-21,Alive,Commercial
CL2,2,29397,51.91,24-May-22,Alive,Commercial
CL2,2,29397,76.52,19-Oct-22,Alive,Commercial
CL2,2,29398,46.42,28-Jul-21,Alive,Commercial
CL2,2,29398,58.43,26-Aug-21,Alive,Commercial
CL2,2,29398,62.46,25-Oct-21,Alive,Commercial
CL2,2,29398,60.66,24-May-22,Alive,Commercial
CL2,2,29398,80.07,19-Oct-22,Alive,Commercial
CL2,2,29399,41.24,28-Jul-21,Alive,Commercial
CL2,2,29399,50.08,26-Aug-21,Alive,Commercial
CL2,2,29399,61.92,25-Oct-21,Alive,Commercial
CL2,2,29399,61.67,24-May-22,Alive,Commercial
CL2,2,29399,89.09,19-Oct-22,Alive,Commercial
CL2,2,29400,43.01,28-Jul-21,Alive,Commercial
CL2,2,29400,45.3,26-Aug-21,Alive,Commercial
CL2,2,29400,57.16,25-Oct-21,Alive,Commercial
CL2,2,29400,47.97,24-May-22,Alive,Commercial
CL2,2,29400,84.92,19-Oct-22,Alive,Commercial
CL2,2,29401,40.63,28-Jul-21,Alive,Commercial
CL2,2,29401,50.09,26-Aug-21,Alive,Commercial
CL2,2,29401,62.44,25-Oct-21,Alive,Commercial
CL2,2,29401,57,24-May-22,Alive,Commercial
CL2,2,29401,84.92,19-Oct-22,Alive,Commercial
CL2,3,29402,33.66,28-Jul-21,Alive,Commercial
CL2,3,29402,43.87,26-Aug-21,Alive,Commercial
CL2,3,29402,54.88,25-Oct-21,Alive,Commercial
CL2,2,29403,41.27,28-Jul-21,Alive,Commercial
CL2,2,29403,47.55,26-Aug-21,Alive,Commercial
CL2,2,29403,71.01,25-Oct-21,Alive,Commercial
CL2,2,29403,53.26,24-May-22,Alive,Commercial
CL2,2,29403,56.23,19-Oct-22,Alive,Commercial
CL2,2,29404,45.34,28-Jul-21,Alive,Commercial
CL2,2,29404,44.85,26-Aug-21,Alive,Commercial
CL2,2,29404,71.25,25-Oct-21,Alive,Commercial
CL2,2,29404,57.1,24-May-22,Alive,Commercial
CL2,2,29404,83.68,19-Oct-22,Alive,Commercial
CL2,2,29405,38.53,28-Jul-21,Alive,Commercial
CL2,2,29405,45.91,26-Aug-21,Alive,Commercial
CL2,2,29405,61.81,25-Oct-21,Alive,Commercial
CL2,2,29405,50.67,24-May-22,Alive,Commercial
CL2,2,29405,77.73,19-Oct-22,Alive,Commercial
GH,2,29406,44,28-Jul-21,Alive,Wild
GH,2,29406,46.82,26-Aug-21,Alive,Wild
GH,2,29406,64.58,25-Oct-21,Alive,Wild
CL2,2,29407,34.75,28-Jul-21,Alive,Commercial
CL2,2,29407,38.77,26-Aug-21,Alive,Commercial
CL2,2,29407,51.2,25-Oct-21,Alive,Commercial
CL2,2,29407,45.9,24-May-22,Alive,Commercial
CL2,2,29407,59.44,19-Oct-22,Alive,Commercial
NR,2,29408,22.49,28-Jul-21,Alive,Wild
NR,2,29408,29.08,26-Aug-21,Alive,Wild
NR,2,29408,37.63,25-Oct-21,Alive,Wild
NR,2,29408,36.56,24-May-22,Alive,Wild
NR,2,29408,37.59,19-Oct-22,Dead,Wild
MV,3,29409,35.61,28-Jul-21,Alive,Wild
MV,3,29409,42.24,26-Aug-21,Alive,Wild
MV,3,29409,53.13,25-Oct-21,Alive,Wild
MV,3,29409,47.03,24-May-22,Alive,Wild
MV,3,29409,56.18,19-Oct-22,Dead,Wild
NR,2,29410,27.06,28-Jul-21,Alive,Wild
NR,2,29410,32.8,26-Aug-21,Alive,Wild
NR,2,29410,46.1,25-Oct-21,Alive,Wild
NR,2,29410,41.26,24-May-22,Alive,Wild
NR,2,29410,45.66,19-Oct-22,Dead,Wild
MV,3,29411,35.84,28-Jul-21,Alive,Wild
MV,3,29411,47.29,26-Aug-21,Alive,Wild
MV,3,29411,61.54,25-Oct-21,Alive,Wild
MV,3,29411,58.11,24-May-22,Alive,Wild
MV,3,29411,61.16,19-Oct-22,Alive,Wild
NR,2,29412,30.75,28-Jul-21,Alive,Wild
NR,2,29412,32.6,26-Aug-21,Alive,Wild
NR,2,29412,41.88,25-Oct-21,Alive,Wild
NR,2,29412,43.39,24-May-22,Alive,Wild
NR,2,29412,43.37,19-Oct-22,Dead,Wild
NR,2,29413,25.62,28-Jul-21,Alive,Wild
NR,2,29413,29.82,26-Aug-21,Alive,Wild
NR,2,29413,33.22,25-Oct-21,Alive,Wild
NR,2,29413,31.81,24-May-22,Alive,Wild
NR,2,29414,22.67,28-Jul-21,Alive,Wild
NR,2,29414,28.94,26-Aug-21,Alive,Wild
NR,2,29414,36.23,25-Oct-21,Alive,Wild
NR,2,29414,34.83,24-May-22,Alive,Wild
NR,2,29414,36.32,19-Oct-22,Dead,Wild
NR,2,29415,35.33,28-Jul-21,Alive,Wild
NR,2,29415,42.56,26-Aug-21,Alive,Wild
NR,2,29415,50.03,25-Oct-21,Alive,Wild
NR,2,29415,50.26,24-May-22,Alive,Wild
NR,2,29416,32.41,28-Jul-21,Alive,Wild
NR,2,29416,40.25,26-Aug-21,Alive,Wild
NR,2,29416,49.37,25-Oct-21,Alive,Wild
NR,2,29416,44.12,24-May-22,Alive,Wild
NR,2,29416,53.29,19-Oct-22,Dead,Wild
MV,3,29417,31.6,28-Jul-21,Alive,Wild
MV,3,29417,52.35,26-Aug-21,Alive,Wild
MV,3,29417,48.13,25-Oct-21,Alive,Wild
MV,3,29417,59.61,24-May-22,Alive,Wild
MV,3,29417,58.23,19-Oct-22,Dead,Wild
MV,3,29418,40.69,28-Jul-21,Alive,Wild
MV,3,29418,53.41,26-Aug-21,Alive,Wild
MV,3,29418,51.3,25-Oct-21,Alive,Wild
MV,3,29418,65.24,24-May-22,Alive,Wild
MV,3,29418,67.02,19-Oct-22,Alive,Wild
NR,2,29419,37.95,28-Jul-21,Alive,Wild
NR,2,29419,28.67,26-Aug-21,Alive,Wild
NR,2,29419,37.13,25-Oct-21,Alive,Wild
NR,2,29419,35.45,24-May-22,Alive,Wild
NR,2,29419,34.68,19-Oct-22,Dead,Wild
NR,2,29420,24.44,28-Jul-21,Alive,Wild
NR,2,29420,29.08,26-Aug-21,Alive,Wild
NR,2,29420,35.27,25-Oct-21,Alive,Wild
NR,2,29420,35.83,24-May-22,Alive,Wild
NR,2,29420,34.32,19-Oct-22,Dead,Wild
NR,2,29421,25.23,28-Jul-21,Alive,Wild
NR,2,29421,32.36,26-Aug-21,Alive,Wild
NR,2,29421,41.08,25-Oct-21,Alive,Wild
NR,2,29421,41.58,24-May-22,Alive,Wild
NR,2,29421,46.88,19-Oct-22,Dead,Wild
CL1,2,29422,33.62,28-Jul-21,Alive,Commercial
CL1,2,29422,41.86,26-Aug-21,Alive,Commercial
CL1,2,29422,58.83,25-Oct-21,Alive,Commercial
CL1,2,29422,56.63,24-May-22,Alive,Commercial
CL1,2,29422,65.98,19-Oct-22,Alive,Commercial
NR,2,29423,23.68,28-Jul-21,Alive,Wild
NR,2,29423,24.69,26-Aug-21,Alive,Wild
NR,2,29423,35.14,25-Oct-21,Alive,Wild
NR,2,29423,28.91,24-May-22,Alive,Wild
NR,2,29423,33.37,19-Oct-22,Dead,Wild
CL1,2,29424,41.97,28-Jul-21,Alive,Commercial
CL1,2,29424,37.81,26-Aug-21,Alive,Commercial
CL1,2,29424,52.34,25-Oct-21,Alive,Commercial
CL1,2,29424,59.08,24-May-22,Alive,Commercial
CL1,2,29424,71.34,19-Oct-22,Alive,Commercial
NR,2,29425,19.65,28-Jul-21,Alive,Wild
NR,2,29425,26.35,26-Aug-21,Alive,Wild
NR,2,29425,33.77,25-Oct-21,Alive,Wild
NR,2,29425,29.77,24-May-22,Alive,Wild
NR,2,29425,32.74,19-Oct-22,Dead,Wild
NR,2,29426,36.35,28-Jul-21,Alive,Wild
NR,2,29426,43.98,26-Aug-21,Alive,Wild
NR,2,29426,57.71,25-Oct-21,Alive,Wild
NR,2,29426,53.47,24-May-22,Alive,Wild
NR,2,29426,55.47,19-Oct-22,Dead,Wild
NR,2,29427,30.81,28-Jul-21,Alive,Wild
NR,2,29427,37.2,26-Aug-21,Alive,Wild
NR,2,29427,51.88,25-Oct-21,Alive,Wild
NR,2,29427,48.84,24-May-22,Alive,Wild
NR,2,29427,63.74,19-Oct-22,Alive,Wild
NR,2,29428,23.44,28-Jul-21,Alive,Wild
NR,2,29428,29.11,26-Aug-21,Alive,Wild
NR,2,29428,45.89,25-Oct-21,Alive,Wild
NR,2,29428,36.91,24-May-22,Alive,Wild
NR,2,29428,38.67,19-Oct-22,Alive,Wild
NR,2,29429,30.69,28-Jul-21,Alive,Wild
NR,2,29429,41.83,26-Aug-21,Alive,Wild
NR,2,29429,58.71,25-Oct-21,Alive,Wild
NR,2,29429,49.82,24-May-22,Alive,Wild
NR,2,29429,53.67,19-Oct-22,Alive,Wild
NR,2,29430,32.73,28-Jul-21,Alive,Wild
NR,2,29430,43.42,26-Aug-21,Alive,Wild
NR,2,29430,61.54,25-Oct-21,Alive,Wild
NR,2,29430,53.33,24-May-22,Alive,Wild
NR,2,29430,55.21,19-Oct-22,Dead,Wild
NR,2,29431,20.95,28-Jul-21,Alive,Wild
NR,2,29431,28.48,26-Aug-21,Alive,Wild
NR,2,29431,35.63,25-Oct-21,Alive,Wild
NR,2,29431,31.81,24-May-22,Alive,Wild
NR,2,29431,35.93,19-Oct-22,Dead,Wild
NR,2,29432,25.13,28-Jul-21,Alive,Wild
NR,2,29432,28.22,26-Aug-21,Alive,Wild
NR,2,29432,36.88,25-Oct-21,Alive,Wild
NR,2,29432,33.99,24-May-22,Alive,Wild
NR,2,29432,36.28,19-Oct-22,Dead,Wild
NR,2,29433,18.95,28-Jul-21,Alive,Wild
NR,2,29433,25.54,26-Aug-21,Alive,Wild
NR,2,29433,35.62,25-Oct-21,Alive,Wild
NR,2,29433,33.39,24-May-22,Alive,Wild
NR,2,29433,35.9,19-Oct-22,Dead,Wild
NR,2,29434,29.47,28-Jul-21,Alive,Wild
NR,2,29434,35.32,26-Aug-21,Alive,Wild
NR,2,29434,44.56,25-Oct-21,Alive,Wild
NR,2,29434,43.01,24-May-22,Alive,Wild
NR,2,29434,47.33,19-Oct-22,Dead,Wild
MV,3,29435,40.49,28-Jul-21,Alive,Wild
MV,3,29435,48,26-Aug-21,Alive,Wild
MV,3,29435,64.36,25-Oct-21,Alive,Wild
MV,3,29435,67.33,24-May-22,Alive,Wild
MV,3,29435,55.49,19-Oct-22,Alive,Wild
CL1,2,29436,35.96,28-Jul-21,Alive,Commercial
CL1,2,29436,40.48,26-Aug-21,Alive,Commercial
CL1,2,29436,50.41,25-Oct-21,Alive,Commercial
CL1,2,29436,53.31,24-May-22,Alive,Commercial
NR,2,29437,26.01,28-Jul-21,Alive,Wild
NR,2,29437,38.77,26-Aug-21,Alive,Wild
NR,2,29437,47.56,25-Oct-21,Alive,Wild
NR,2,29437,43.85,24-May-22,Alive,Wild
NR,2,29437,55.9,19-Oct-22,Dead,Wild
NR,2,29438,28.61,28-Jul-21,Alive,Wild
NR,2,29438,37.27,26-Aug-21,Alive,Wild
NR,2,29438,51.9,25-Oct-21,Alive,Wild
NR,2,29438,48.59,24-May-22,Alive,Wild
NR,2,29438,47.68,19-Oct-22,Alive,Wild
NR,2,29439,28.55,28-Jul-21,Alive,Wild
NR,2,29439,34.68,26-Aug-21,Alive,Wild
NR,2,29439,41.36,25-Oct-21,Alive,Wild
NR,2,29439,39.89,24-May-22,Alive,Wild
NR,2,29439,42.35,19-Oct-22,Dead,Wild
NR,2,29440,28.16,28-Jul-21,Alive,Wild
NR,2,29440,35.81,26-Aug-21,Alive,Wild
NR,2,29440,35.05,25-Oct-21,Alive,Wild
NR,2,29440,38.17,24-May-22,Alive,Wild
NR,2,29440,44.8,19-Oct-22,Alive,Wild
CL1,2,29441,48.92,28-Jul-21,Alive,Commercial
CL1,2,29441,55.04,26-Aug-21,Alive,Commercial
CL1,2,29441,60.84,25-Oct-21,Alive,Commercial
CL1,2,29441,68.18,24-May-22,Alive,Commercial
CL1,2,29441,79.9,19-Oct-22,Alive,Commercial
NR,2,29442,21.11,28-Jul-21,Alive,Wild
NR,2,29442,24.14,26-Aug-21,Alive,Wild
NR,2,29442,38.55,25-Oct-21,Alive,Wild
NR,2,29442,38.72,24-May-22,Alive,Wild
NR,2,29442,47.48,19-Oct-22,Alive,Wild
NR,2,29443,23.58,28-Jul-21,Alive,Wild
NR,2,29443,31.31,26-Aug-21,Alive,Wild
NR,2,29443,46.94,25-Oct-21,Alive,Wild
NR,2,29443,40.98,24-May-22,Alive,Wild
NR,2,29443,40,19-Oct-22,Dead,Wild
NR,2,29444,24.04,28-Jul-21,Alive,Wild
NR,2,29444,33.21,26-Aug-21,Alive,Wild
NR,2,29444,38.14,25-Oct-21,Alive,Wild
NR,2,29444,39.44,24-May-22,Alive,Wild
NR,2,29444,42.99,19-Oct-22,Dead,Wild
NR,2,29445,39.56,28-Jul-21,Alive,Wild
NR,2,29445,47.75,26-Aug-21,Alive,Wild
NR,2,29445,61.8,25-Oct-21,Alive,Wild
NR,2,29445,61.58,24-May-22,Dead,Wild
CL1,2,29446,32.85,28-Jul-21,Alive,Commercial
CL1,2,29446,41.97,26-Aug-21,Alive,Commercial
CL1,2,29446,55.86,25-Oct-21,Alive,Commercial
CL1,2,29446,53.17,24-May-22,Alive,Commercial
CL1,2,29446,65.23,19-Oct-22,Alive,Commercial
CL1,2,29447,44.06,28-Jul-21,Alive,Commercial
CL1,2,29447,50.28,26-Aug-21,Alive,Commercial
CL1,2,29447,60.59,25-Oct-21,Alive,Commercial
CL1,2,29447,58.8,24-May-22,Alive,Commercial
NR,2,29448,29,28-Jul-21,Alive,Wild
NR,2,29448,38.82,26-Aug-21,Alive,Wild
NR,2,29448,47.68,25-Oct-21,Alive,Wild
NR,2,29448,42.66,24-May-22,Alive,Wild
NR,2,29448,46.22,19-Oct-22,Dead,Wild
NR,2,29449,32.71,28-Jul-21,Alive,Wild
NR,2,29449,38.62,26-Aug-21,Alive,Wild
NR,2,29449,52.63,25-Oct-21,Alive,Wild
NR,2,29449,55.67,24-May-22,Alive,Wild
NR,2,29449,50.34,19-Oct-22,Dead,Wild
NR,2,29450,24.95,28-Jul-21,Alive,Wild
NR,2,29450,30.7,26-Aug-21,Alive,Wild
NR,2,29450,39.55,25-Oct-21,Alive,Wild
NR,2,29450,34.9,24-May-22,Alive,Wild
NR,2,29450,47.52,19-Oct-22,Dead,Wild
CL1,2,29451,33.69,28-Jul-21,Alive,Commercial
CL1,2,29451,38.09,26-Aug-21,Alive,Commercial
CL1,2,29451,48.25,25-Oct-21,Alive,Commercial
CL1,2,29451,55.72,24-May-22,Alive,Commercial
CL1,2,29451,64.73,19-Oct-22,Alive,Commercial
CL1,2,29452,48,28-Jul-21,Alive,Commercial
CL1,2,29452,59.46,26-Aug-21,Alive,Commercial
CL1,2,29452,63.6,25-Oct-21,Alive,Commercial
CL1,2,29452,77.2,24-May-22,Alive,Commercial
CL1,2,29452,87.87,19-Oct-22,Alive,Commercial
CL1,2,29453,38.89,28-Jul-21,Alive,Commercial
CL1,2,29453,48.84,26-Aug-21,Alive,Commercial
CL1,2,29453,56.3,25-Oct-21,Alive,Commercial
CL1,2,29453,65.61,24-May-22,Alive,Commercial
CL1,2,29453,69.52,19-Oct-22,Alive,Commercial
NR,2,29454,26.4,28-Jul-21,Alive,Wild
NR,2,29454,35.32,26-Aug-21,Alive,Wild
NR,2,29454,41.11,25-Oct-21,Alive,Wild
NR,2,29454,41.67,24-May-22,Alive,Wild
NR,2,29454,39.67,19-Oct-22,Dead,Wild
NR,2,29455,24.84,28-Jul-21,Alive,Wild
NR,2,29455,30.57,26-Aug-21,Alive,Wild
NR,2,29455,36.38,25-Oct-21,Alive,Wild
NR,2,29455,38.82,24-May-22,Alive,Wild
NR,2,29455,43.46,19-Oct-22,Dead,Wild
CL1,2,29456,32.37,28-Jul-21,Alive,Commercial
CL1,2,29456,36.49,26-Aug-21,Alive,Commercial
CL1,2,29456,43.07,25-Oct-21,Alive,Commercial
CL1,2,29456,48.17,24-May-22,Alive,Commercial
CL1,2,29456,57.74,19-Oct-22,Alive,Commercial
CL1,2,29457,40.59,28-Jul-21,Alive,Commercial
CL1,2,29457,51.76,26-Aug-21,Alive,Commercial
CL1,2,29457,55.97,25-Oct-21,Alive,Commercial
CL1,2,29457,61.01,24-May-22,Alive,Commercial
CL1,2,29457,56.15,19-Oct-22,Alive,Commercial
NR,2,29458,23.93,28-Jul-21,Alive,Wild
NR,2,29458,35.23,26-Aug-21,Alive,Wild
NR,2,29458,45.43,25-Oct-21,Alive,Wild
NR,2,29458,41.26,24-May-22,Alive,Wild
NR,2,29458,52.77,19-Oct-22,Alive,Wild
CL1,2,29459,41.22,28-Jul-21,Alive,Commercial
CL1,2,29459,45.33,26-Aug-21,Alive,Commercial
CL1,2,29459,56.17,25-Oct-21,Alive,Commercial
CL1,2,29459,53.17,24-May-22,Alive,Commercial
CL1,2,29459,69.54,19-Oct-22,Alive,Commercial
CL1,2,29460,47.26,28-Jul-21,Alive,Commercial
CL1,2,29460,49.78,26-Aug-21,Alive,Commercial
CL1,2,29460,55.89,25-Oct-21,Alive,Commercial
CL1,2,29460,67.77,24-May-22,Alive,Commercial
NR,2,29461,27.39,28-Jul-21,Alive,Wild
NR,2,29461,36.4,26-Aug-21,Alive,Wild
NR,2,29461,51.28,25-Oct-21,Alive,Wild
NR,2,29461,45.64,24-May-22,Alive,Wild
NR,2,29461,49.53,19-Oct-22,Dead,Wild
NR,2,29462,31,28-Jul-21,Alive,Wild
NR,2,29462,39.21,26-Aug-21,Alive,Wild
NR,2,29462,52,25-Oct-21,Alive,Wild
NR,2,29462,48.94,24-May-22,Alive,Wild
NR,2,29462,49.78,19-Oct-22,Dead,Wild
NR,2,29463,24.98,28-Jul-21,Alive,Wild
NR,2,29463,35.18,26-Aug-21,Alive,Wild
NR,2,29463,50.38,25-Oct-21,Alive,Wild
NR,2,29463,44.72,24-May-22,Alive,Wild
NR,2,29463,53.84,19-Oct-22,Dead,Wild
NR,2,29464,22.09,28-Jul-21,Alive,Wild
NR,2,29464,31.1,26-Aug-21,Alive,Wild
NR,2,29464,36.92,25-Oct-21,Alive,Wild
NR,2,29464,29.99,24-May-22,Alive,Wild
NR,2,29464,34.47,19-Oct-22,Dead,Wild
NR,2,29465,25.97,28-Jul-21,Alive,Wild
NR,2,29465,39.85,26-Aug-21,Alive,Wild
NR,2,29465,58.17,25-Oct-21,Alive,Wild
NR,2,29465,52.73,24-May-22,Alive,Wild
NR,2,29465,54.61,19-Oct-22,Dead,Wild
NR,2,29466,19.25,28-Jul-21,Alive,Wild
NR,2,29466,25.44,26-Aug-21,Alive,Wild
NR,2,29466,31.97,25-Oct-21,Alive,Wild
NR,2,29466,27.37,24-May-22,Alive,Wild
NR,2,29466,28.67,19-Oct-22,Dead,Wild
NR,2,29467,24.97,28-Jul-21,Alive,Wild
NR,2,29467,31.55,26-Aug-21,Alive,Wild
NR,2,29467,39.59,25-Oct-21,Alive,Wild
NR,2,29467,38.21,24-May-22,Alive,Wild
NR,2,29468,28.17,28-Jul-21,Alive,Wild
NR,2,29468,33.62,26-Aug-21,Alive,Wild
NR,2,29468,38.93,25-Oct-21,Alive,Wild
NR,2,29468,37.36,24-May-22,Alive,Wild
NR,2,29468,40.25,19-Oct-22,Dead,Wild
NR,2,29469,26.2,28-Jul-21,Alive,Wild
NR,2,29469,34.29,26-Aug-21,Alive,Wild
NR,2,29469,30.68,25-Oct-21,Alive,Wild
NR,2,29469,32.14,24-May-22,Alive,Wild
NR,2,29469,34.83,19-Oct-22,Dead,Wild
NR,2,29470,25.5,28-Jul-21,Alive,Wild
NR,2,29470,33.81,26-Aug-21,Alive,Wild
NR,2,29470,39.57,25-Oct-21,Alive,Wild
CL1,2,29471,39.62,28-Jul-21,Alive,Commercial
CL1,2,29471,42.13,26-Aug-21,Alive,Commercial
CL1,2,29471,58.94,25-Oct-21,Alive,Commercial
CL1,2,29471,55.07,24-May-22,Alive,Commercial
CL1,2,29471,81.73,19-Oct-22,Alive,Commercial
CL1,2,29472,38.96,28-Jul-21,Alive,Commercial
CL1,2,29472,44.71,26-Aug-21,Alive,Commercial
CL1,2,29472,52.38,25-Oct-21,Alive,Commercial
CL1,2,29472,54.57,24-May-22,Alive,Commercial
CL1,2,29472,71.72,19-Oct-22,Alive,Commercial
CL1,2,29473,42.01,28-Jul-21,Alive,Commercial
CL1,2,29473,44.5,26-Aug-21,Alive,Commercial
CL1,2,29473,55.28,25-Oct-21,Alive,Commercial
CL1,2,29473,58.01,24-May-22,Alive,Commercial
CL1,2,29474,33.15,28-Jul-21,Alive,Commercial
CL1,2,29474,48,26-Aug-21,Alive,Commercial
CL1,2,29474,54.68,25-Oct-21,Alive,Commercial
CL1,2,29474,59.53,24-May-22,Alive,Commercial
CL1,2,29474,75.89,19-Oct-22,Alive,Commercial
CL1,2,29475,33.9,28-Jul-21,Alive,Commercial
CL1,2,29475,45.72,26-Aug-21,Alive,Commercial
CL1,2,29475,59.19,25-Oct-21,Alive,Commercial
CL1,2,29475,67.03,24-May-22,Alive,Commercial
CL1,2,29476,33.22,28-Jul-21,Alive,Commercial
CL1,2,29476,46.57,26-Aug-21,Alive,Commercial
CL1,2,29476,57.98,25-Oct-21,Alive,Commercial
CL1,2,29476,61.86,24-May-22,Alive,Commercial
CL1,2,29476,83.66,19-Oct-22,Alive,Commercial
NR,2,29477,24.82,28-Jul-21,Alive,Wild
NR,2,29477,28.14,26-Aug-21,Alive,Wild
NR,2,29477,40.62,25-Oct-21,Alive,Wild
NR,2,29477,39.73,24-May-22,Alive,Wild
NR,2,29477,40.21,19-Oct-22,Dead,Wild
CL1,2,29478,38.8,28-Jul-21,Alive,Commercial
CL1,2,29478,46,26-Aug-21,Alive,Commercial
CL1,2,29478,57.06,25-Oct-21,Alive,Commercial
CL1,2,29478,60.66,24-May-22,Alive,Commercial
CL1,2,29478,82.62,19-Oct-22,Alive,Commercial
NR,2,29479,32.97,28-Jul-21,Alive,Wild
NR,2,29479,38.91,26-Aug-21,Alive,Wild
NR,2,29479,50.81,25-Oct-21,Alive,Wild
NR,2,29479,47.44,24-May-22,Alive,Wild
NR,2,29479,55.9,19-Oct-22,Alive,Wild
CL1,2,29480,38.41,28-Jul-21,Alive,Commercial
CL1,2,29480,43.94,26-Aug-21,Alive,Commercial
CL1,2,29480,52.49,25-Oct-21,Alive,Commercial
CL1,2,29480,64.07,24-May-22,Alive,Commercial
CL1,2,29480,69.29,19-Oct-22,Alive,Commercial
CL1,2,29481,32.42,28-Jul-21,Alive,Commercial
CL1,2,29481,40.13,26-Aug-21,Alive,Commercial
CL1,2,29481,53.63,25-Oct-21,Alive,Commercial
CL1,2,29481,56.81,24-May-22,Alive,Commercial
CL1,2,29481,66,19-Oct-22,Alive,Commercial
CL1,2,29482,37.57,28-Jul-21,Alive,Commercial
CL1,2,29482,46.96,26-Aug-21,Alive,Commercial
CL1,2,29482,53.18,25-Oct-21,Alive,Commercial
CL1,2,29482,53.93,24-May-22,Alive,Commercial
CL1,2,29482,71.11,19-Oct-22,Alive,Commercial
CL1,2,29483,45.55,28-Jul-21,Alive,Commercial
CL1,2,29483,52.95,26-Aug-21,Alive,Commercial
CL1,2,29483,63.14,25-Oct-21,Alive,Commercial
CL1,2,29483,58.14,24-May-22,Alive,Commercial
CL1,2,29483,69.27,19-Oct-22,Alive,Commercial
NR,2,29484,21.82,28-Jul-21,Alive,Wild
NR,2,29484,26.58,26-Aug-21,Alive,Wild
NR,2,29484,37.54,25-Oct-21,Alive,Wild
NR,2,29484,32.98,24-May-22,Alive,Wild
NR,2,29484,35.06,19-Oct-22,Alive,Wild
NR,2,29485,29.55,28-Jul-21,Alive,Wild
NR,2,29485,35.23,26-Aug-21,Alive,Wild
NR,2,29485,44.03,25-Oct-21,Alive,Wild
NR,2,29485,37.74,24-May-22,Alive,Wild
NR,2,29485,39.7,19-Oct-22,Dead,Wild
NR,2,29486,31.3,28-Jul-21,Alive,Wild
NR,2,29486,39.11,26-Aug-21,Alive,Wild
NR,2,29486,42.51,25-Oct-21,Alive,Wild
